country1,country2,ltrade,lgdp1,lgdp2,ldist
"Vietnam","Turkmenistan",,26.37459,25.41346,8.072969
"Vietnam","Ukraine",5.355533,26.37459,26.51741,8.446995
"Vietnam","Uzbekistan",,26.37459,25.26991,8.01712
"Vietnam","Cuba",,26.37459,,9.190224
"Vietnam","",,26.37459,,8.593032
"Vietnam","Czech Republic",4.589936,26.37459,26.19304,8.593032
"Vietnam","Slovak Republic",4.928959,26.37459,25.43572,8.561877
"Vietnam","",,26.37459,,8.602489
"Vietnam","Estonia",2.176328,26.37459,23.92875,8.499622
"Vietnam","Latvia",3.843501,26.37459,24.15716,8.507374
"Vietnam","Hungary",3.947219,26.37459,25.83548,8.560635
"Vietnam","Lithuania",2.211961,26.37459,24.75145,8.515521
"Vietnam","Mongolia",,26.37459,23.48296,7.635692
"Vietnam","",,26.37459,,7.640584
"Vietnam","Croatia",3.627916,26.37459,24.86675,8.604479
"Vietnam","Slovenia",2.996604,26.37459,24.6121,8.606641
"Vietnam","Macedonia, FYR",,26.37459,23.54905,8.551683
"Vietnam","Bosnia and Herzegovina",,26.37459,24.02307,8.585015
"Vietnam","Poland",5.157476,26.37459,27.26712,8.551856
"Vietnam","Serbia",,26.37459,24.87298,8.557173
"Vietnam","Kosovo",,26.37459,23.34484,8.559946
"Vietnam","Romania",3.926576,26.37459,26.11985,8.516009
"Vietnam","",,26.37459,,8.404366
"Djibouti","Algeria",-2.29821,21.39376,26.19788,7.944074
"Djibouti","Angola",,21.39376,25.04366,7.765362
"Djibouti","Botswana",,21.39376,23.90258,7.880499
"Djibouti","Burundi",-1.445106,21.39376,22.20237,7.219989
"Djibouti","Cameroon",,21.39376,24.39927,7.671562
"Djibouti","Cabo Verde",,21.39376,21.4011,8.408114
"Djibouti","Central African Republic",,21.39376,21.3969,7.332664
"Djibouti","Chad",,21.39376,23.5282,7.395718
"Djibouti","Comoros",,21.39376,20.40388,7.399547
"Djibouti","Congo, Rep.",,21.39376,23.07759,7.651901
"Djibouti","Congo, Dem. Rep.",,21.39376,23.75973,7.290792
"Djibouti","Benin",-4.519722,21.39376,23.23461,7.925129
"Djibouti","Equatorial Guinea",,21.39376,22.9738,7.762712
"Djibouti","Eritrea",,21.39376,22.09982,5.889445
"Djibouti","Ethiopia",3.366866,21.39376,25.11525,6.033096
"Djibouti","Gabon",,21.39376,23.62413,7.744857
"Djibouti","Gambia, The",,21.39376,21.60311,8.295447
"Djibouti","Ghana",,21.39376,24.92969,8.028375
"Djibouti","Guinea-Bissau",,21.39376,21.03212,8.271443
"Djibouti","Guinea",,21.39376,22.92382,8.18356
"Djibouti","Cote d'Ivoire",-.3530943,21.39376,24.15614,8.092422
"Djibouti","Kenya",1.925479,21.39376,24.74567,6.686306
"Djibouti","Lesotho",,21.39376,21.9259,8.002702
"Djibouti","Liberia",,21.39376,21.6418,8.18589
"Djibouti","Libya",,21.39376,25.23629,7.568312
"Djibouti","Madagascar",-4.282018,21.39376,23.46092,7.691845
"Djibouti","Malawi",-2.018867,21.39376,23.1269,7.512982
"Djibouti","Mali",,21.39376,23.38799,8.05799
"Djibouti","Mauritania",,21.39376,22.72289,8.211746
"Djibouti","Mauritius",-.8736652,21.39376,23.4033,7.7854
"Djibouti","Morocco",-1.543899,21.39376,25.58554,8.117101
"Djibouti","Mozambique",,21.39376,23.81007,7.660959
"Djibouti","Niger",,21.39376,23.02222,7.767867
